,profit,fees,balance,position,streak
602844,0.0,0.0,1429.5,0,1.0
602845,0.0,0.0,1429.5,0,1.0
602846,0.0,0.0,1429.5,0,1.0
602847,0.0,0.0,1429.5,0,1.0
602848,0.0,0.25,1429.25,2,1.0
602849,-12.5,0.25,1416.5,0,1.0
602850,0.0,0.0,1416.5,0,1.0
602851,0.0,0.0,1416.5,0,1.0
602852,0.0,0.0,1416.5,0,1.0
602853,0.0,0.0,1416.5,0,1.0
602854,0.0,0.0,1416.5,0,1.0
602855,0.0,0.0,1416.5,0,1.0
602856,0.0,0.0,1416.5,0,1.0
602857,0.0,0.0,1416.5,0,1.0
602858,0.0,0.0,1416.5,0,1.0
602859,0.0,0.25,1416.25,1,1.0
602860,12.5,0.25,1428.5,0,1.0
602861,0.0,0.0,1428.5,0,1.0
602862,0.0,0.25,1428.25,2,1.0
602863,0.0,0.0,1428.25,2,1.0
602864,0.0,0.0,1428.25,2,1.0
602865,0.0,0.0,1428.25,2,1.0
602866,0.0,0.0,1428.25,2,1.0
602867,0.0,0.0,1428.25,2,1.0
602868,0.0,0.0,1428.25,2,1.0
602869,12.5,0.25,1440.5,1,1.0
602870,0.0,0.0,1440.5,1,1.0
602871,0.0,0.0,1440.5,1,1.0
602872,-12.5,0.25,1427.75,2,1.0
602873,0.0,0.25,1427.5,1,1.0
602874,0.0,0.0,1427.5,1,1.0
602875,0.0,0.0,1427.5,1,1.0
602876,0.0,0.25,1427.25,2,1.0
602877,0.0,0.0,1427.25,2,1.0
602878,0.0,0.0,1427.25,2,1.0
602879,0.0,0.0,1427.25,2,1.0
602880,0.0,0.0,1427.25,2,1.0
602881,0.0,0.0,1427.25,2,1.0
602882,0.0,0.0,1427.25,2,1.0
602883,0.0,0.0,1427.25,2,1.0
602884,0.0,0.0,1427.25,2,1.0
602885,0.0,0.0,1427.25,2,1.0
602886,0.0,0.0,1427.25,2,1.0
602887,0.0,0.0,1427.25,2,1.0
602888,0.0,0.0,1427.25,2,1.0
602889,0.0,0.0,1427.25,2,1.0
602890,0.0,0.0,1427.25,2,1.0
602891,0.0,0.0,1427.25,2,1.0
602892,0.0,0.0,1427.25,2,1.0
602893,0.0,0.0,1427.25,2,1.0
602894,0.0,0.0,1427.25,2,1.0
602895,0.0,0.0,1427.25,2,1.0
602896,0.0,0.0,1427.25,2,1.0
602897,0.0,0.0,1427.25,2,1.0
602898,0.0,0.0,1427.25,2,1.0
602899,0.0,0.0,1427.25,2,1.0
602900,0.0,0.0,1427.25,2,1.0
602901,0.0,0.0,1427.25,2,1.0
602902,0.0,0.0,1427.25,2,1.0
602903,0.0,0.0,1427.25,2,1.0
602904,0.0,0.0,1427.25,2,1.0
602905,0.0,0.0,1427.25,2,1.0
602906,37.5,0.25,1464.5,0,1.0
602907,0.0,0.25,1464.25,2,1.0
602908,-12.5,0.25,1451.5,0,1.0
602909,0.0,0.0,1451.5,0,1.0
602910,0.0,0.0,1451.5,0,1.0
602911,0.0,0.0,1451.5,0,1.0
602912,0.0,0.0,1451.5,0,1.0
602913,0.0,0.0,1451.5,0,1.0
602914,0.0,0.0,1451.5,0,1.0
602915,0.0,0.0,1451.5,0,1.0
602916,0.0,0.0,1451.5,0,1.0
602917,0.0,0.0,1451.5,0,1.0
602918,0.0,0.0,1451.5,0,1.0
602919,0.0,0.0,1451.5,0,1.0
602920,0.0,0.0,1451.5,0,1.0
602921,0.0,0.0,1451.5,0,1.0
602922,0.0,0.0,1451.5,0,1.0
602923,0.0,0.0,1451.5,0,1.0
602924,0.0,0.0,1451.5,0,1.0
602925,0.0,0.0,1451.5,0,1.0
602926,0.0,0.0,1451.5,0,1.0
602927,0.0,0.0,1451.5,0,1.0
602928,0.0,0.0,1451.5,0,1.0
602929,0.0,0.0,1451.5,0,1.0
602930,0.0,0.0,1451.5,0,1.0
602931,0.0,0.0,1451.5,0,1.0
602932,0.0,0.0,1451.5,0,1.0
602933,0.0,0.0,1451.5,0,1.0
602934,0.0,0.0,1451.5,0,1.0
602935,0.0,0.0,1451.5,0,1.0
602936,0.0,0.0,1451.5,0,1.0
602937,0.0,0.0,1451.5,0,1.0
602938,0.0,0.0,1451.5,0,1.0
602939,0.0,0.25,1451.25,1,1.0
602940,0.0,0.0,1451.25,1,1.0
602941,0.0,0.0,1451.25,1,1.0
602942,25.0,0.25,1476.0,2,1.0
602943,0.0,0.0,1476.0,2,1.0
602944,0.0,0.0,1476.0,2,1.0
602945,0.0,0.25,1475.75,1,1.0
602946,-12.5,0.25,1463.0,2,1.0
602947,0.0,0.0,1463.0,2,1.0
602948,0.0,0.0,1463.0,2,1.0
602949,0.0,0.0,1463.0,2,1.0
602950,0.0,0.0,1463.0,2,1.0
602951,0.0,0.0,1463.0,2,1.0
602952,12.5,0.25,1475.25,0,1.0
602953,0.0,0.25,1475.0,1,1.0
602954,0.0,0.25,1474.75,2,1.0
602955,0.0,0.0,1474.75,2,1.0
602956,0.0,0.0,1474.75,2,1.0
602957,0.0,0.0,1474.75,2,1.0
602958,0.0,0.0,1474.75,2,1.0
602959,0.0,0.0,1474.75,2,1.0
602960,0.0,0.0,1474.75,2,1.0
602961,0.0,0.0,1474.75,2,1.0
602962,0.0,0.0,1474.75,2,1.0
602963,0.0,0.0,1474.75,2,1.0
602964,0.0,0.0,1474.75,2,1.0
602965,0.0,0.0,1474.75,2,1.0
602966,0.0,0.0,1474.75,2,1.0
602967,0.0,0.0,1474.75,2,1.0
602968,0.0,0.0,1474.75,2,1.0
602969,0.0,0.0,1474.75,2,1.0
602970,0.0,0.0,1474.75,2,1.0
602971,0.0,0.0,1474.75,2,1.0
602972,0.0,0.0,1474.75,2,1.0
602973,0.0,0.0,1474.75,2,1.0
602974,0.0,0.0,1474.75,2,1.0
602975,0.0,0.0,1474.75,2,1.0
602976,0.0,0.0,1474.75,2,1.0
602977,0.0,0.0,1474.75,2,1.0
602978,0.0,0.0,1474.75,2,1.0
602979,0.0,0.0,1474.75,2,1.0
602980,25.0,0.25,1499.5,0,1.0
602981,0.0,0.0,1499.5,0,1.0
602982,0.0,0.0,1499.5,0,1.0
602983,0.0,0.0,1499.5,0,1.0
602984,0.0,0.0,1499.5,0,1.0
602985,0.0,0.0,1499.5,0,1.0
602986,0.0,0.0,1499.5,0,1.0
602987,0.0,0.25,1499.25,2,1.0
602988,0.0,0.0,1499.25,2,1.0
602989,-12.5,0.25,1486.5,0,1.0
602990,0.0,0.0,1486.5,0,1.0
602991,0.0,0.25,1486.25,2,1.0
602992,0.0,0.25,1486.0,0,1.0
602993,0.0,0.0,1486.0,0,1.0
602994,0.0,0.0,1486.0,0,1.0
602995,0.0,0.0,1486.0,0,1.0
602996,0.0,0.0,1486.0,0,1.0
602997,0.0,0.0,1486.0,0,1.0
602998,0.0,0.25,1485.75,2,1.0
602999,0.0,0.25,1485.5,0,1.0
603000,0.0,0.0,1485.5,0,1.0
603001,0.0,0.25,1485.25,1,1.0
603002,0.0,0.0,1485.25,1,1.0
603003,0.0,0.0,1485.25,1,1.0
603004,0.0,0.0,1485.25,1,1.0
603005,25.0,0.25,1510.0,0,1.0
603006,0.0,0.0,1510.0,0,1.0
603007,0.0,0.0,1510.0,0,1.0
603008,0.0,0.0,1510.0,0,1.0
603009,0.0,0.0,1510.0,0,1.0
603010,0.0,0.0,1510.0,0,1.0
603011,0.0,0.0,1510.0,0,1.0
603012,0.0,0.0,1510.0,0,1.0
603013,0.0,0.25,1509.75,1,1.0
603014,0.0,0.0,1509.75,1,1.0
603015,0.0,0.0,1509.75,1,1.0
603016,0.0,0.0,1509.75,1,1.0
603017,0.0,0.0,1509.75,1,1.0
603018,0.0,0.0,1509.75,1,1.0
603019,0.0,0.0,1509.75,1,1.0
603020,0.0,0.0,1509.75,1,1.0
603021,0.0,0.0,1509.75,1,1.0
603022,0.0,0.0,1509.75,1,1.0
603023,0.0,0.0,1509.75,1,1.0
603024,0.0,0.0,1509.75,1,1.0
603025,0.0,0.0,1509.75,1,1.0
603026,0.0,0.0,1509.75,1,1.0
603027,0.0,0.0,1509.75,1,1.0
603028,0.0,0.0,1509.75,1,1.0
603029,0.0,0.0,1509.75,1,1.0
603030,0.0,0.0,1509.75,1,1.0
603031,0.0,0.0,1509.75,1,1.0
603032,0.0,0.0,1509.75,1,1.0
603033,0.0,0.0,1509.75,1,1.0
603034,0.0,0.0,1509.75,1,1.0
603035,0.0,0.0,1509.75,1,1.0
603036,0.0,0.0,1509.75,1,1.0
603037,0.0,0.0,1509.75,1,1.0
603038,0.0,0.0,1509.75,1,1.0
603039,37.5,0.25,1547.0,2,1.0
603040,0.0,0.0,1547.0,2,1.0
603041,0.0,0.0,1547.0,2,1.0
603042,0.0,0.0,1547.0,2,1.0
603043,0.0,0.0,1547.0,2,1.0
603044,37.5,0.25,1584.25,0,1.0
603045,0.0,0.25,1584.0,1,1.0
603046,0.0,0.0,1584.0,1,1.0
603047,0.0,0.0,1584.0,1,1.0
603048,0.0,0.0,1584.0,1,1.0
603049,0.0,0.0,1584.0,1,1.0
603050,0.0,0.0,1584.0,1,1.0
603051,0.0,0.0,1584.0,1,1.0
603052,0.0,0.0,1584.0,1,1.0
603053,12.5,0.25,1596.25,2,1.0
603054,0.0,0.0,1596.25,2,1.0
603055,0.0,0.0,1596.25,2,1.0
603056,0.0,0.0,1596.25,2,1.0
603057,0.0,0.0,1596.25,2,1.0
603058,0.0,0.0,1596.25,2,1.0
603059,0.0,0.0,1596.25,2,1.0
603060,0.0,0.0,1596.25,2,1.0
603061,0.0,0.0,1596.25,2,1.0
603062,0.0,0.0,1596.25,2,1.0
603063,0.0,0.0,1596.25,2,1.0
603064,0.0,0.0,1596.25,2,1.0
603065,0.0,0.0,1596.25,2,1.0
603066,0.0,0.0,1596.25,2,1.0
603067,0.0,0.25,1596.0,1,1.0
603068,0.0,0.0,1596.0,1,1.0
603069,12.5,0.25,1608.25,2,1.0
603070,12.5,0.25,1620.5,1,1.0
603071,0.0,0.0,1620.5,1,1.0
603072,12.5,0.25,1632.75,0,1.0
603073,0.0,0.0,1632.75,0,1.0
603074,0.0,0.0,1632.75,0,1.0
603075,0.0,0.0,1632.75,0,1.0
603076,0.0,0.0,1632.75,0,1.0
603077,0.0,0.0,1632.75,0,1.0
603078,0.0,0.0,1632.75,0,1.0
603079,0.0,0.0,1632.75,0,1.0
603080,0.0,0.0,1632.75,0,1.0
603081,0.0,0.0,1632.75,0,1.0
603082,0.0,0.0,1632.75,0,1.0
603083,0.0,0.0,1632.75,0,1.0
603084,0.0,0.0,1632.75,0,1.0
603085,0.0,0.0,1632.75,0,1.0
603086,0.0,0.0,1632.75,0,1.0
603087,0.0,0.0,1632.75,0,1.0
603088,0.0,0.0,1632.75,0,1.0
603089,0.0,0.0,1632.75,0,1.0
603090,0.0,0.0,1632.75,0,1.0
603091,0.0,0.0,1632.75,0,1.0
603092,0.0,0.0,1632.75,0,1.0
603093,0.0,0.0,1632.75,0,1.0
603094,0.0,0.0,1632.75,0,1.0
603095,0.0,0.0,1632.75,0,1.0
603096,0.0,0.0,1632.75,0,1.0
603097,0.0,0.0,1632.75,0,1.0
603098,0.0,0.0,1632.75,0,1.0
603099,0.0,0.0,1632.75,0,1.0
603100,0.0,0.0,1632.75,0,1.0
603101,0.0,0.25,1632.5,1,1.0
603102,0.0,0.25,1632.25,2,1.0
603103,0.0,0.0,1632.25,2,1.0
603104,0.0,0.0,1632.25,2,1.0
603105,0.0,0.0,1632.25,2,1.0
603106,0.0,0.0,1632.25,2,1.0
603107,0.0,0.0,1632.25,2,1.0
603108,0.0,0.0,1632.25,2,1.0
603109,0.0,0.0,1632.25,2,1.0
603110,-12.5,0.25,1619.5,1,1.0
603111,0.0,0.25,1619.25,2,1.0
603112,0.0,0.0,1619.25,2,1.0
603113,0.0,0.0,1619.25,2,1.0
603114,0.0,0.0,1619.25,2,1.0
603115,0.0,0.0,1619.25,2,1.0
603116,0.0,0.0,1619.25,2,1.0
603117,0.0,0.0,1619.25,2,1.0
603118,0.0,0.0,1619.25,2,1.0
603119,0.0,0.0,1619.25,2,1.0
603120,0.0,0.0,1619.25,2,1.0
603121,-25.0,0.25,1594.0,0,1.0
603122,0.0,0.25,1593.75,1,1.0
603123,0.0,0.25,1593.5,2,1.0
603124,12.5,0.25,1605.75,0,1.0
603125,0.0,0.25,1605.5,1,1.0
603126,12.5,0.25,1617.75,0,1.0
603127,0.0,0.25,1617.5,1,1.0
603128,0.0,0.0,1617.5,1,1.0
603129,-50.0,0.25,1567.25,2,1.0
603130,0.0,0.0,1567.25,2,1.0
603131,0.0,0.0,1567.25,2,1.0
603132,0.0,0.0,1567.25,2,1.0
603133,0.0,0.0,1567.25,2,1.0
603134,0.0,0.0,1567.25,2,1.0
603135,0.0,0.0,1567.25,2,1.0
603136,0.0,0.0,1567.25,2,1.0
603137,0.0,0.0,1567.25,2,1.0
603138,0.0,0.0,1567.25,2,1.0
603139,0.0,0.0,1567.25,2,1.0
603140,0.0,0.0,1567.25,2,1.0
603141,0.0,0.0,1567.25,2,1.0
603142,0.0,0.0,1567.25,2,1.0
603143,0.0,0.0,1567.25,2,1.0
603144,0.0,0.0,1567.25,2,1.0
603145,0.0,0.0,1567.25,2,1.0
603146,0.0,0.0,1567.25,2,1.0
603147,0.0,0.0,1567.25,2,1.0
603148,0.0,0.0,1567.25,2,1.0
603149,0.0,0.0,1567.25,2,1.0
603150,0.0,0.25,1567.0,1,1.0
603151,0.0,0.25,1566.75,2,1.0
603152,0.0,0.0,1566.75,2,1.0
603153,37.5,0.25,1604.0,1,1.0
603154,37.5,0.25,1641.25,2,1.0
603155,12.5,0.25,1653.5,0,1.0
603156,0.0,0.0,1653.5,0,1.0
603157,0.0,0.0,1653.5,0,1.0
603158,0.0,0.0,1653.5,0,1.0
603159,0.0,0.0,1653.5,0,1.0
603160,0.0,0.0,1653.5,0,1.0
603161,0.0,0.0,1653.5,0,1.0
603162,0.0,0.0,1653.5,0,1.0
603163,0.0,0.0,1653.5,0,1.0
603164,0.0,0.0,1653.5,0,1.0
603165,0.0,0.0,1653.5,0,1.0
603166,0.0,0.0,1653.5,0,1.0
603167,0.0,0.0,1653.5,0,1.0
603168,0.0,0.0,1653.5,0,1.0
603169,0.0,0.0,1653.5,0,1.0
603170,0.0,0.0,1653.5,0,1.0
603171,0.0,0.0,1653.5,0,1.0
603172,0.0,0.0,1653.5,0,1.0
603173,0.0,0.0,1653.5,0,1.0
603174,0.0,0.0,1653.5,0,1.0
603175,0.0,0.0,1653.5,0,1.0
603176,0.0,0.0,1653.5,0,1.0
603177,0.0,0.0,1653.5,0,1.0
603178,0.0,0.0,1653.5,0,1.0
603179,0.0,0.0,1653.5,0,1.0
603180,0.0,0.0,1653.5,0,1.0
603181,0.0,0.0,1653.5,0,1.0
603182,0.0,0.0,1653.5,0,1.0
603183,0.0,0.0,1653.5,0,1.0
603184,0.0,0.0,1653.5,0,1.0
603185,0.0,0.0,1653.5,0,1.0
603186,0.0,0.0,1653.5,0,1.0
603187,0.0,0.0,1653.5,0,1.0
603188,0.0,0.0,1653.5,0,1.0
603189,0.0,0.0,1653.5,0,1.0
603190,0.0,0.0,1653.5,0,1.0
603191,0.0,0.0,1653.5,0,1.0
603192,0.0,0.0,1653.5,0,1.0
603193,0.0,0.0,1653.5,0,1.0
603194,0.0,0.0,1653.5,0,1.0
603195,0.0,0.0,1653.5,0,1.0
603196,0.0,0.0,1653.5,0,1.0
603197,0.0,0.0,1653.5,0,1.0
603198,0.0,0.0,1653.5,0,1.0
603199,0.0,0.0,1653.5,0,1.0
603200,0.0,0.25,1653.25,1,1.0
603201,25.0,0.25,1678.0,2,1.0
603202,0.0,0.0,1678.0,2,1.0
603203,0.0,0.0,1678.0,2,1.0
603204,0.0,0.0,1678.0,2,1.0
603205,0.0,0.0,1678.0,2,1.0
603206,0.0,0.0,1678.0,2,1.0
603207,0.0,0.0,1678.0,2,1.0
603208,25.0,0.25,1702.75,0,1.0
603209,0.0,0.25,1702.5,1,1.0
603210,0.0,0.0,1702.5,1,1.0
603211,0.0,0.0,1702.5,1,1.0
603212,0.0,0.0,1702.5,1,1.0
603213,0.0,0.0,1702.5,1,1.0
603214,0.0,0.0,1702.5,1,1.0
603215,0.0,0.0,1702.5,1,1.0
603216,25.0,0.25,1727.25,2,1.0
603217,0.0,0.0,1727.25,2,1.0
603218,0.0,0.0,1727.25,2,1.0
603219,0.0,0.0,1727.25,2,1.0
603220,0.0,0.0,1727.25,2,1.0
603221,0.0,0.0,1727.25,2,1.0
603222,-37.5,0.25,1689.5,0,1.0
603223,0.0,0.25,1689.25,1,1.0
603224,0.0,0.0,1689.25,1,1.0
603225,0.0,0.0,1689.25,1,1.0
603226,0.0,0.0,1689.25,1,1.0
603227,0.0,0.0,1689.25,1,1.0
603228,37.5,0.25,1726.5,2,1.0
603229,0.0,0.25,1726.25,1,1.0
603230,0.0,0.25,1726.0,2,1.0
603231,-25.0,0.25,1700.75,0,1.0
603232,0.0,0.0,1700.75,0,1.0
603233,0.0,0.25,1700.5,1,1.0
603234,12.5,0.25,1712.75,2,1.0
603235,0.0,0.25,1712.5,1,1.0
603236,25.0,0.25,1737.25,2,1.0
603237,12.5,0.25,1749.5,1,1.0
603238,12.5,0.25,1761.75,2,1.0
603239,0.0,0.25,1761.5,0,1.0
603240,0.0,0.25,1761.25,1,1.0
603241,0.0,0.25,1761.0,2,1.0
603242,0.0,0.0,1761.0,2,1.0
603243,0.0,0.0,1761.0,2,1.0
603244,0.0,0.0,1761.0,2,1.0
603245,0.0,0.0,1761.0,2,1.0
603246,12.5,0.25,1773.25,0,1.0
603247,0.0,0.0,1773.25,0,1.0
603248,0.0,0.25,1773.0,2,1.0
603249,0.0,0.0,1773.0,2,1.0
603250,0.0,0.0,1773.0,2,1.0
603251,0.0,0.0,1773.0,2,1.0
603252,25.0,0.25,1797.75,0,1.0
603253,0.0,0.25,1797.5,1,1.0
603254,0.0,0.25,1797.25,2,1.0
603255,12.5,0.25,1809.5,0,1.0
603256,0.0,0.0,1809.5,0,1.0
603257,0.0,0.0,1809.5,0,1.0
603258,0.0,0.0,1809.5,0,1.0
603259,0.0,0.0,1809.5,0,1.0
603260,0.0,0.0,1809.5,0,1.0
603261,0.0,0.0,1809.5,0,1.0
603262,0.0,0.0,1809.5,0,1.0
603263,0.0,0.0,1809.5,0,1.0
603264,0.0,0.0,1809.5,0,1.0
603265,0.0,0.0,1809.5,0,1.0
603266,0.0,0.0,1809.5,0,1.0
603267,0.0,0.0,1809.5,0,1.0
603268,0.0,0.0,1809.5,0,1.0
603269,0.0,0.0,1809.5,0,1.0
603270,0.0,0.0,1809.5,0,1.0
603271,0.0,0.0,1809.5,0,1.0
603272,0.0,0.0,1809.5,0,1.0
603273,0.0,0.0,1809.5,0,1.0
603274,0.0,0.25,1809.25,2,1.0
603275,0.0,0.0,1809.25,2,1.0
603276,0.0,0.0,1809.25,2,1.0
603277,0.0,0.0,1809.25,2,1.0
603278,0.0,0.0,1809.25,2,1.0
603279,0.0,0.0,1809.25,2,1.0
603280,0.0,0.0,1809.25,2,1.0
603281,0.0,0.0,1809.25,2,1.0
603282,0.0,0.0,1809.25,2,1.0
603283,0.0,0.0,1809.25,2,1.0
603284,0.0,0.0,1809.25,2,1.0
603285,0.0,0.0,1809.25,2,1.0
603286,0.0,0.0,1809.25,2,1.0
603287,0.0,0.0,1809.25,2,1.0
603288,0.0,0.0,1809.25,2,1.0
603289,0.0,0.0,1809.25,2,1.0
603290,-25.0,0.25,1784.0,0,1.0
603291,0.0,0.25,1783.75,1,1.0
603292,-12.5,0.25,1771.0,2,1.0
603293,0.0,0.25,1770.75,0,1.0
603294,0.0,0.25,1770.5,1,1.0
603295,0.0,0.0,1770.5,1,1.0
603296,0.0,0.0,1770.5,1,1.0
603297,25.0,0.25,1795.25,2,1.0
603298,0.0,0.25,1795.0,0,1.0
603299,0.0,0.0,1795.0,0,1.0
603300,0.0,0.0,1795.0,0,1.0
603301,0.0,0.0,1795.0,0,1.0
603302,0.0,0.0,1795.0,0,1.0
603303,0.0,0.0,1795.0,0,1.0
603304,0.0,0.0,1795.0,0,1.0
603305,0.0,0.0,1795.0,0,1.0
603306,0.0,0.0,1795.0,0,1.0
603307,0.0,0.25,1794.75,2,1.0
603308,0.0,0.0,1794.75,2,1.0
603309,0.0,0.0,1794.75,2,1.0
603310,0.0,0.0,1794.75,2,1.0
603311,0.0,0.0,1794.75,2,1.0
603312,0.0,0.0,1794.75,2,1.0
603313,0.0,0.0,1794.75,2,1.0
603314,0.0,0.0,1794.75,2,1.0
603315,0.0,0.0,1794.75,2,1.0
603316,0.0,0.0,1794.75,2,1.0
603317,0.0,0.0,1794.75,2,1.0
603318,0.0,0.0,1794.75,2,1.0
603319,0.0,0.25,1794.5,1,1.0
603320,0.0,0.25,1794.25,2,1.0
603321,0.0,0.0,1794.25,2,1.0
603322,0.0,0.0,1794.25,2,1.0
603323,0.0,0.0,1794.25,2,1.0
603324,0.0,0.0,1794.25,2,1.0
603325,0.0,0.0,1794.25,2,1.0
603326,0.0,0.0,1794.25,2,1.0
603327,-50.0,0.25,1744.0,0,1.0
603328,0.0,0.25,1743.75,1,1.0
603329,-25.0,0.25,1718.5,2,1.0
603330,62.5,0.25,1780.75,0,1.0
603331,0.0,0.25,1780.5,1,1.0
603332,12.5,0.25,1792.75,2,1.0
603333,-12.5,0.25,1780.0,0,1.0
603334,0.0,0.25,1779.75,1,1.0
603335,0.0,0.0,1779.75,1,1.0
603336,-25.0,0.25,1754.5,2,1.0
603337,0.0,0.0,1754.5,2,1.0
603338,25.0,0.25,1779.25,0,1.0
603339,0.0,0.0,1779.25,0,1.0
603340,0.0,0.0,1779.25,0,1.0
603341,0.0,0.25,1779.0,2,1.0
603342,0.0,0.0,1779.0,2,1.0
603343,0.0,0.0,1779.0,2,1.0
603344,0.0,0.0,1779.0,2,1.0
603345,0.0,0.0,1779.0,2,1.0
603346,0.0,0.0,1779.0,2,1.0
603347,0.0,0.0,1779.0,2,1.0
603348,0.0,0.0,1779.0,2,1.0
603349,0.0,0.0,1779.0,2,1.0
603350,0.0,0.0,1779.0,2,1.0
603351,0.0,0.0,1779.0,2,1.0
603352,0.0,0.0,1779.0,2,1.0
603353,0.0,0.0,1779.0,2,1.0
603354,-25.0,0.25,1753.75,1,1.0
603355,0.0,0.25,1753.5,2,1.0
603356,0.0,0.0,1753.5,2,1.0
603357,0.0,0.0,1753.5,2,1.0
603358,0.0,0.0,1753.5,2,1.0
603359,0.0,0.0,1753.5,2,1.0
603360,-25.0,0.25,1728.25,0,1.0
603361,0.0,0.25,1728.0,2,1.0
603362,0.0,0.0,1728.0,2,1.0
603363,0.0,0.25,1727.75,1,1.0
603364,0.0,0.0,1727.75,1,1.0
603365,0.0,0.0,1727.75,1,1.0
603366,0.0,0.0,1727.75,1,1.0
603367,0.0,0.0,1727.75,1,1.0
603368,0.0,0.0,1727.75,1,1.0
603369,0.0,0.0,1727.75,1,1.0
603370,0.0,0.0,1727.75,1,1.0
603371,0.0,0.0,1727.75,1,1.0
603372,0.0,0.0,1727.75,1,1.0
603373,0.0,0.0,1727.75,1,1.0
603374,0.0,0.0,1727.75,1,1.0
603375,0.0,0.0,1727.75,1,1.0
603376,0.0,0.0,1727.75,1,1.0
603377,0.0,0.0,1727.75,1,1.0
603378,0.0,0.0,1727.75,1,1.0
603379,-25.0,0.25,1702.5,2,1.0
603380,0.0,0.25,1702.25,1,1.0
603381,0.0,0.25,1702.0,2,1.0
603382,0.0,0.25,1701.75,1,1.0
603383,0.0,0.0,1701.75,1,1.0
603384,12.5,0.25,1714.0,2,1.0
603385,0.0,0.0,1714.0,2,1.0
603386,0.0,0.0,1714.0,2,1.0
603387,0.0,0.0,1714.0,2,1.0
603388,0.0,0.0,1714.0,2,1.0
603389,0.0,0.0,1714.0,2,1.0
603390,0.0,0.0,1714.0,2,1.0
603391,0.0,0.0,1714.0,2,1.0
603392,-25.0,0.25,1688.75,1,1.0
603393,0.0,0.0,1688.75,1,1.0
603394,0.0,0.0,1688.75,1,1.0
603395,0.0,0.25,1688.5,2,1.0
603396,12.5,0.25,1700.75,1,1.0
603397,0.0,0.0,1700.75,1,1.0
603398,0.0,0.0,1700.75,1,1.0
603399,0.0,0.0,1700.75,1,1.0
603400,0.0,0.0,1700.75,1,1.0
603401,0.0,0.0,1700.75,1,1.0
603402,0.0,0.0,1700.75,1,1.0
603403,0.0,0.0,1700.75,1,1.0
603404,12.5,0.25,1713.0,2,1.0
603405,0.0,0.0,1713.0,2,1.0
603406,0.0,0.0,1713.0,2,1.0
603407,0.0,0.0,1713.0,2,1.0
603408,0.0,0.0,1713.0,2,1.0
603409,0.0,0.0,1713.0,2,1.0
603410,0.0,0.0,1713.0,2,1.0
603411,0.0,0.0,1713.0,2,1.0
603412,0.0,0.0,1713.0,2,1.0
603413,0.0,0.0,1713.0,2,1.0
603414,0.0,0.0,1713.0,2,1.0
603415,0.0,0.0,1713.0,2,1.0
603416,0.0,0.0,1713.0,2,1.0
603417,0.0,0.0,1713.0,2,1.0
603418,50.0,0.25,1762.75,0,1.0
603419,0.0,0.25,1762.5,1,1.0
603420,12.5,0.25,1774.75,2,1.0
603421,0.0,0.0,1774.75,2,1.0
603422,0.0,0.0,1774.75,2,1.0
603423,12.5,0.25,1787.0,1,1.0
603424,-12.5,0.25,1774.25,2,1.0
603425,12.5,0.25,1786.5,1,1.0
603426,-12.5,0.25,1773.75,2,1.0
603427,0.0,0.25,1773.5,0,1.0
603428,0.0,0.25,1773.25,2,1.0
603429,12.5,0.25,1785.5,0,1.0
603430,0.0,0.25,1785.25,2,1.0
603431,0.0,0.0,1785.25,2,1.0
603432,0.0,0.0,1785.25,2,1.0
603433,0.0,0.0,1785.25,2,1.0
603434,0.0,0.0,1785.25,2,1.0
603435,0.0,0.0,1785.25,2,1.0
603436,312.5,0.25,2097.5,1,1.0
603437,-12.5,0.25,2084.75,2,1.0
603438,62.5,0.25,2147.0,1,1.0
603439,50.0,0.25,2196.75,2,1.0
603440,0.0,0.0,2196.75,2,1.0
603441,0.0,0.0,2196.75,2,1.0
603442,0.0,0.0,2196.75,2,1.0
603443,0.0,0.0,2196.75,2,1.0
603444,0.0,0.0,2196.75,2,1.0
603445,0.0,0.0,2196.75,2,1.0
603446,0.0,0.0,2196.75,2,1.0
603447,0.0,0.0,2196.75,2,1.0
603448,0.0,0.0,2196.75,2,1.0
603449,0.0,0.0,2196.75,2,1.0
603450,0.0,0.0,2196.75,2,1.0
603451,0.0,0.0,2196.75,2,1.0
603452,0.0,0.0,2196.75,2,1.0
603453,0.0,0.0,2196.75,2,1.0
603454,0.0,0.0,2196.75,2,1.0
603455,50.0,0.25,2246.5,0,1.0
603456,0.0,0.25,2246.25,2,1.0
603457,12.5,0.25,2258.5,0,1.0
603458,0.0,0.25,2258.25,2,1.0
603459,37.5,0.25,2295.5,0,1.0
603460,0.0,0.25,2295.25,2,1.0
603461,0.0,0.0,2295.25,2,1.0
603462,0.0,0.0,2295.25,2,1.0
603463,0.0,0.0,2295.25,2,1.0
603464,0.0,0.0,2295.25,2,1.0
603465,12.5,0.25,2307.5,0,1.0
603466,0.0,0.25,2307.25,2,1.0
603467,0.0,0.0,2307.25,2,1.0
603468,0.0,0.0,2307.25,2,1.0
603469,0.0,0.0,2307.25,2,1.0
603470,25.0,0.25,2332.0,1,1.0
603471,-25.0,0.25,2306.75,2,1.0
603472,0.0,0.25,2306.5,0,1.0
603473,0.0,0.25,2306.25,2,1.0
603474,-12.5,0.25,2293.5,1,1.0
603475,-25.0,0.25,2268.25,2,1.0
603476,-37.5,0.25,2230.5,1,1.0
603477,37.5,0.25,2267.75,2,1.0
